id_municipio,nome_municipio,sigla_uf,n_alunos_2024,presenca_2024,motivo
2508703,Mãe d'Água,PB,11.0,1.0,menos de 50 alunos
2509339,Matinhas,PB,38.0,0.9473684210526315,menos de 50 alunos
2509370,Mato Grosso,PB,14.0,0.7857142857142857,menos de 50 alunos
2509602,Monte Horebe,PB,47.0,0.9574468085106383,menos de 50 alunos
2510006,Nazarezinho,PB,46.0,0.9130434782608695,menos de 50 alunos
2510600,Ouro Velho,PB,29.0,1.0,menos de 50 alunos
2510709,Passagem,PB,22.0,0.9545454545454546,menos de 50 alunos
2511004,Pedra Branca,PB,45.0,0.8888888888888888,menos de 50 alunos
2511707,Pilõezinhos,PB,49.0,0.7755102040816326,menos de 50 alunos
2512036,Poço Dantas,PB,47.0,0.9148936170212766,menos de 50 alunos
2512077,Poço de José de Moura,PB,47.0,0.8723404255319149,menos de 50 alunos
2512200,Prata,PB,44.0,0.9318181818181818,menos de 50 alunos
2512606,Quixabá,PB,23.0,0.9565217391304348,menos de 50 alunos
2512721,Pedro Régis,PB,43.0,0.9069767441860465,menos de 50 alunos
2512747,Riachão,PB,27.0,0.9259259259259259,menos de 50 alunos
2512754,Riachão do Bacamarte,PB,40.0,0.925,menos de 50 alunos
2512762,Riachão do Poço,PB,32.0,0.84375,menos de 50 alunos
2512788,Riacho de Santo Antônio,PB,20.0,0.9,menos de 50 alunos
2513000,Salgadinho,PB,40.0,0.95,menos de 50 alunos
2513109,Salgado de São Félix,PB,40.0,0.925,menos de 50 alunos
2513356,Santa Inês,PB,29.0,0.896551724137931,menos de 50 alunos
2513505,Santana de Mangueira,PB,44.0,0.9090909090909091,menos de 50 alunos
2513604,Santana dos Garrotes,PB,39.0,0.9743589743589743,menos de 50 alunos
2513653,Joca Claudino,PB,31.0,0.967741935483871,menos de 50 alunos
2513802,Santa Teresinha,PB,40.0,0.875,menos de 50 alunos
2513851,Santo André,PB,28.0,0.8928571428571429,menos de 50 alunos
2513927,São Bentinho,PB,40.0,0.875,menos de 50 alunos
2513943,São Domingos do Cariri,PB,40.0,1.0,menos de 50 alunos
2513968,São Domingos,PB,25.0,0.88,menos de 50 alunos
2513984,São Francisco,PB,40.0,0.975,menos de 50 alunos
2514008,São João do Cariri,PB,42.0,0.9761904761904762,menos de 50 alunos
2514107,São João do Tigre,PB,34.0,0.9705882352941176,menos de 50 alunos
2514404,São José de Espinharas,PB,49.0,0.9591836734693877,menos de 50 alunos
2514552,São José de Princesa,PB,13.0,0.8461538461538461,menos de 50 alunos
2514602,São José do Bonfim,PB,34.0,0.9117647058823529,menos de 50 alunos
2514651,São José do Brejo do Cruz,PB,21.0,0.9523809523809523,menos de 50 alunos
2514701,São José do Sabugi,PB,32.0,0.96875,menos de 50 alunos
2514800,São José dos Cordeiros,PB,22.0,0.9545454545454546,menos de 50 alunos
2515005,São Miguel de Taipu,PB,28.0,0.8214285714285714,menos de 50 alunos
2515203,São Sebastião do Umbuzeiro,PB,35.0,0.9428571428571428,menos de 50 alunos
2515609,Serra da Raiz,PB,32.0,0.90625,menos de 50 alunos
2515708,Serra Grande,PB,29.0,0.9655172413793104,menos de 50 alunos
2515807,Serra Redonda,PB,14.0,1.0,menos de 50 alunos
2515971,Sobrado,PB,27.0,1.0,menos de 50 alunos
2516755,Tenório,PB,41.0,0.8536585365853658,menos de 50 alunos
2517100,Várzea,PB,29.0,0.9310344827586207,menos de 50 alunos
2517209,Vieirópolis,PB,41.0,0.9512195121951219,menos de 50 alunos
2517407,Zabelê,PB,31.0,0.7741935483870968,menos de 50 alunos
2605459,Fernando de Noronha,PE,47.0,0.9148936170212766,menos de 50 alunos
2607406,Itacuruba,PE,35.0,1.0,menos de 50 alunos
2200277,Alegrete do Piauí,PI,40.0,0.95,menos de 50 alunos
2200806,Antônio Almeida,PI,42.0,1.0,menos de 50 alunos
2200905,Aroazes,PI,32.0,0.9375,menos de 50 alunos
2200954,Aroeiras do Itaim,PI,21.0,1.0,menos de 50 alunos
2201176,Barra D'Alcântara,PI,44.0,1.0,menos de 50 alunos
2201309,Barreiras do Piauí,PI,28.0,0.9642857142857143,menos de 50 alunos
2201556,Bela Vista do Piauí,PI,39.0,0.9743589743589743,menos de 50 alunos
2201572,Belém do Piauí,PI,26.0,1.0,menos de 50 alunos
2201770,Boa Hora,PI,47.0,0.9574468085106383,menos de 50 alunos
2201804,Bocaina,PI,22.0,0.9090909090909091,menos de 50 alunos
2201919,Bom Princípio do Piauí,PI,38.0,0.9736842105263158,menos de 50 alunos
2201988,Brejo do Piauí,PI,43.0,1.0,menos de 50 alunos
2202075,Cajazeiras do Piauí,PI,24.0,1.0,menos de 50 alunos
2202091,Caldeirão Grande do Piauí,PI,22.0,1.0,menos de 50 alunos
2202109,Campinas do Piauí,PI,32.0,1.0,menos de 50 alunos
2202117,Campo Alegre do Fidalgo,PI,38.0,0.8947368421052632,menos de 50 alunos
2202251,Canavieira,PI,40.0,0.975,menos de 50 alunos
2202653,Caxingó,PI,44.0,0.9772727272727273,menos de 50 alunos
2202851,Coronel José Dias,PI,44.0,1.0,menos de 50 alunos
2203107,Cristino Castro,PI,20.0,1.0,menos de 50 alunos
2203230,Currais,PI,40.0,0.975,menos de 50 alunos
2203255,Curralinhos,PI,45.0,0.9111111111111111,menos de 50 alunos
2203420,Domingos Mourão,PI,45.0,1.0,menos de 50 alunos
2203602,Eliseu Martins,PI,41.0,1.0,menos de 50 alunos
2203750,Fartura do Piauí,PI,25.0,1.0,menos de 50 alunos
2203859,Floresta do Piauí,PI,22.0,1.0,menos de 50 alunos
2204006,Francinópolis,PI,38.0,1.0,menos de 50 alunos
2204154,Francisco Macedo,PI,21.0,1.0,menos de 50 alunos
2204204,Francisco Santos,PI,49.0,0.8571428571428571,menos de 50 alunos
2204352,Geminiano,PI,47.0,0.9148936170212766,menos de 50 alunos
2204550,Guaribas,PI,30.0,0.9666666666666667,menos de 50 alunos
2205250,Jardim do Mulato,PI,35.0,0.9714285714285714,menos de 50 alunos
2205276,Jatobá do Piauí,PI,42.0,0.9761904761904762,menos de 50 alunos
2205359,João Costa,PI,35.0,0.8857142857142857,menos de 50 alunos
2205458,Joca Marques,PI,48.0,0.9375,menos de 50 alunos
2205516,Juazeiro do Piauí,PI,45.0,0.9555555555555556,menos de 50 alunos
2205524,Júlio Borges,PI,15.0,0.9333333333333333,menos de 50 alunos
2205540,Lagoinha do Piauí,PI,35.0,0.9714285714285714,menos de 50 alunos
2205599,Lagoa do Sítio,PI,28.0,0.9642857142857143,menos de 50 alunos
2206050,Massapê do Piauí,PI,44.0,0.9772727272727273,menos de 50 alunos
2206308,Miguel Leão,PI,13.0,1.0,menos de 50 alunos
2206357,Milton Brandão,PI,13.0,0.9230769230769231,menos de 50 alunos
2206753,Nossa Senhora de Nazaré,PI,21.0,1.0,menos de 50 alunos
2207108,Olho D'Água do Piauí,PI,21.0,1.0,menos de 50 alunos
2207355,Pajeú do Piauí,PI,25.0,1.0,menos de 50 alunos
2207405,Palmeira do Piauí,PI,36.0,1.0,menos de 50 alunos
2207553,Paquetá,PI,35.0,0.9714285714285714,menos de 50 alunos
2207751,Passagem Franca do Piauí,PI,45.0,0.9333333333333333,menos de 50 alunos
2207777,Patos do Piauí,PI,46.0,1.0,menos de 50 alunos
2207793,Pau D'Arco do Piauí,PI,28.0,0.9642857142857143,menos de 50 alunos
2207850,Pavussu,PI,40.0,1.0,menos de 50 alunos
2207934,Pedro Laurentino,PI,24.0,0.9583333333333334,menos de 50 alunos
2208551,Porto Alegre do Piauí,PI,42.0,1.0,menos de 50 alunos
2208874,Ribeira do Piauí,PI,31.0,1.0,menos de 50 alunos
2209153,Santa Cruz dos Milagres,PI,46.0,0.9565217391304348,menos de 50 alunos
2209302,Santa Luz,PI,37.0,0.918918918918919,menos de 50 alunos
2209351,Santana do Piauí,PI,42.0,0.9523809523809523,menos de 50 alunos
2209377,Santa Rosa do Piauí,PI,45.0,0.9777777777777777,menos de 50 alunos
2209401,Santo Antônio de Lisboa,PI,33.0,0.9696969696969697,menos de 50 alunos
2209450,Santo Antônio dos Milagres,PI,23.0,1.0,menos de 50 alunos
2209500,Santo Inácio do Piauí,PI,41.0,1.0,menos de 50 alunos
2209609,São Félix do Piauí,PI,28.0,1.0,menos de 50 alunos
2209757,São Gonçalo do Gurguéia,PI,28.0,1.0,menos de 50 alunos
2209856,São João da Canabrava,PI,29.0,0.9310344827586207,menos de 50 alunos
2209955,São João da Varjota,PI,23.0,1.0,menos de 50 alunos
2210102,São José do Peixe,PI,40.0,1.0,menos de 50 alunos
2210201,São José do Piauí,PI,34.0,1.0,menos de 50 alunos
2210359,São Lourenço do Piauí,PI,29.0,0.896551724137931,menos de 50 alunos
2210375,São Luis do Piauí,PI,18.0,1.0,menos de 50 alunos
2210383,São Miguel da Baixa Grande,PI,17.0,0.8823529411764706,menos de 50 alunos
2210391,São Miguel do Fidalgo,PI,26.0,0.9615384615384616,menos de 50 alunos
2210904,Socorro do Piauí,PI,27.0,0.9629629629629629,menos de 50 alunos
2210953,Tamboril do Piauí,PI,45.0,0.9555555555555556,menos de 50 alunos
2210979,Tanque do Piauí,PI,21.0,0.9523809523809523,menos de 50 alunos
2211357,Várzea Branca,PI,48.0,1.0,menos de 50 alunos
2211407,Várzea Grande,PI,42.0,1.0,menos de 50 alunos
2211506,Vera Mendes,PI,35.0,1.0,menos de 50 alunos
2211605,Vila Nova do Piauí,PI,20.0,1.0,menos de 50 alunos
2211704,Wall Ferraz,PI,35.0,1.0,menos de 50 alunos
4100459,Altamira do Paraná,PR,47.0,1.0,menos de 50 alunos
4101051,Anahy,PR,43.0,0.7674418604651163,menos de 50 alunos
4101150,Ângulo,PR,48.0,0.8958333333333334,menos de 50 alunos
4101853,Ariranha do Ivaí,PR,31.0,0.8387096774193549,menos de 50 alunos
4102703,Barra do Jacaré,PR,38.0,0.868421052631579,menos de 50 alunos
4102752,Bela Vista da Caroba,PR,45.0,0.9111111111111111,menos de 50 alunos
4103024,Boa Esperança do Iguaçu,PR,29.0,0.9655172413793104,menos de 50 alunos
4103156,Bom Jesus do Sul,PR,48.0,0.875,menos de 50 alunos
4103370,Brasilândia do Sul,PR,37.0,0.972972972972973,menos de 50 alunos
4103404,Cafeara,PR,36.0,0.9166666666666666,menos de 50 alunos
4106571,Cruzeiro do Iguaçu,PR,46.0,0.8260869565217391,menos de 50 alunos
4106852,Cruzmaltina,PR,38.0,0.9473684210526315,menos de 50 alunos
4107124,Diamante do Sul,PR,38.0,0.9473684210526315,menos de 50 alunos
4107520,Esperança Nova,PR,32.0,0.96875,menos de 50 alunos
4107702,Fênix,PR,47.0,0.8936170212765957,menos de 50 alunos
4108106,Flórida,PR,28.0,0.8571428571428571,menos de 50 alunos
4108551,Godoy Moreira,PR,27.0,1.0,menos de 50 alunos
4109104,Guaporema,PR,19.0,0.9473684210526315,menos de 50 alunos
4109203,Guaraci,PR,48.0,0.9166666666666666,menos de 50 alunos
4110052,Iguatu,PR,25.0,0.92,menos de 50 alunos
4110300,Inajá,PR,35.0,0.9428571428571428,menos de 50 alunos
4110656,Iracema do Oeste,PR,28.0,0.9642857142857143,menos de 50 alunos
4111308,Itaúna do Sul,PR,47.0,0.851063829787234,menos de 50 alunos
4111605,Ivatuba,PR,31.0,0.9354838709677419,menos de 50 alunos
4112603,Jardim Olinda,PR,13.0,1.0,menos de 50 alunos
4112900,Jundiaí do Sul,PR,48.0,0.9791666666666666,menos de 50 alunos
4113106,Kaloré,PR,42.0,0.9761904761904762,menos de 50 alunos
4113403,Leópolis,PR,43.0,0.9069767441860465,menos de 50 alunos
4113809,Lupionópolis,PR,33.0,0.9696969696969697,menos de 50 alunos
4114351,Manfrinópolis,PR,34.0,0.9117647058823529,menos de 50 alunos
4115507,Marumbi,PR,49.0,0.8571428571428571,menos de 50 alunos
4115739,Mato Rico,PR,39.0,0.6923076923076923,menos de 50 alunos
4115903,Mirador,PR,28.0,0.8928571428571429,menos de 50 alunos
4116000,Miraselva,PR,32.0,0.90625,menos de 50 alunos
4116406,Nossa Senhora das Graças,PR,44.0,0.8863636363636364,menos de 50 alunos
4116505,Nova Aliança do Ivaí,PR,17.0,0.9411764705882353,menos de 50 alunos
4116604,Nova América da Colina,PR,39.0,0.8461538461538461,menos de 50 alunos
4117271,Nova Tebas,PR,43.0,0.9534883720930233,menos de 50 alunos
4117297,Novo Itacolomi,PR,37.0,0.9459459459459459,menos de 50 alunos
4117404,Ourizona,PR,48.0,0.8333333333333334,menos de 50 alunos
4118303,Paranapoema,PR,40.0,0.975,menos de 50 alunos
4119251,Pinhal de São Bento,PR,35.0,0.9714285714285714,menos de 50 alunos
4119657,Pitangueiras,PR,38.0,0.9210526315789473,menos de 50 alunos
4120150,Porto Barreiro,PR,31.0,0.9032258064516129,menos de 50 alunos
4120309,Porto Vitória,PR,40.0,1.0,menos de 50 alunos
4120655,Quarto Centenário,PR,42.0,0.8809523809523809,menos de 50 alunos
4121356,Rancho Alegre D'Oeste,PR,28.0,0.8214285714285714,menos de 50 alunos
4122107,Rio Bom,PR,39.0,0.9230769230769231,menos de 50 alunos
4122172,Rio Branco do Ivaí,PR,49.0,0.8979591836734694,menos de 50 alunos
4123105,Santa Amélia,PR,38.0,0.9210526315789473,menos de 50 alunos
4123204,Santa Cecília do Pavão,PR,38.0,0.9210526315789473,menos de 50 alunos
4123600,Santa Inês,PR,17.0,0.8823529411764706,menos de 50 alunos
4123824,Santa Lúcia,PR,49.0,0.8571428571428571,menos de 50 alunos
4123956,Santa Mônica,PR,49.0,0.9183673469387755,menos de 50 alunos
4124202,Santo Antônio do Caiuá,PR,35.0,0.9714285714285714,menos de 50 alunos
4124301,Santo Antônio do Paraíso,PR,28.0,0.9642857142857143,menos de 50 alunos
4125555,São Manoel do Paraná,PR,26.0,1.0,menos de 50 alunos
4125902,São Pedro do Paraná,PR,18.0,0.8888888888888888,menos de 50 alunos
4126652,Sulina,PR,39.0,0.9487179487179487,menos de 50 alunos
4126900,Tapira,PR,49.0,0.8979591836734694,menos de 50 alunos
4128302,Uniflor,PR,18.0,0.8333333333333334,menos de 50 alunos
3305133,São José de Ubá,RJ,41.0,0.8780487804878049,menos de 50 alunos
2400406,Água Nova,RN,33.0,0.8787878787878788,menos de 50 alunos
2401503,Barcelona,RN,28.0,0.75,menos de 50 alunos
2401651,Bodó,RN,12.0,0.8333333333333334,menos de 50 alunos
2402808,Coronel Ezequiel,RN,45.0,0.8888888888888888,menos de 50 alunos
2402907,Coronel João Pessoa,RN,46.0,0.8695652173913043,menos de 50 alunos
2403756,Fernando Pedroza,RN,34.0,0.8529411764705882,menos de 50 alunos
2403905,Francisco Dantas,RN,21.0,0.9047619047619048,menos de 50 alunos
2404101,Galinhos,RN,42.0,0.8333333333333334,menos de 50 alunos
2404804,Ipueira,RN,13.0,0.6923076923076923,menos de 50 alunos
2405207,Janduís,RN,44.0,0.9772727272727273,menos de 50 alunos
2405504,Jardim de Angicos,RN,45.0,0.8444444444444444,menos de 50 alunos
2405900,João Dias,RN,22.0,0.8181818181818182,menos de 50 alunos
2406007,José da Penha,RN,48.0,0.875,menos de 50 alunos
2406155,Jundiá,RN,19.0,0.7894736842105263,menos de 50 alunos
2406403,Lagoa de Velhos,RN,34.0,0.7941176470588235,menos de 50 alunos
2406809,Lajes Pintadas,RN,38.0,0.8421052631578947,menos de 50 alunos
2406908,Lucrécia,RN,25.0,0.84,menos de 50 alunos
2407302,Marcelino Vieira,RN,42.0,0.9047619047619048,menos de 50 alunos
2407609,Messias Targino,RN,49.0,0.7755102040816326,menos de 50 alunos
2407906,Monte das Gameleiras,RN,34.0,0.9117647058823529,menos de 50 alunos
2408409,Olho-d'Água do Borges,RN,13.0,1.0,menos de 50 alunos
2408607,Paraná,RN,39.0,0.8974358974358975,menos de 50 alunos
2408706,Paraú,RN,20.0,0.7,menos de 50 alunos
2409209,Passagem,RN,32.0,0.75,menos de 50 alunos
2409332,Santa Maria,RN,38.0,0.6052631578947368,menos de 50 alunos
2409605,Pedra Preta,RN,17.0,0.9411764705882353,menos de 50 alunos
2409704,Pedro Avelino,RN,39.0,0.9230769230769231,menos de 50 alunos
2410009,Pilões,RN,19.0,1.0,menos de 50 alunos
2410256,Porto do Mangue,RN,49.0,0.8163265306122449,menos de 50 alunos
2410504,Rafael Fernandes,RN,40.0,0.825,menos de 50 alunos
2410603,Rafael Godeiro,RN,22.0,0.8636363636363636,menos de 50 alunos
2410702,Riacho da Cruz,RN,20.0,0.8,menos de 50 alunos
2410801,Riacho de Santana,RN,38.0,0.8157894736842105,menos de 50 alunos
2411106,Ruy Barbosa,RN,27.0,0.7407407407407407,menos de 50 alunos
2411429,Santana do Seridó,RN,27.0,0.8148148148148148,menos de 50 alunos
2411700,São Bento do Trairí,RN,48.0,0.875,menos de 50 alunos
2411809,São Fernando,RN,39.0,0.6923076923076923,menos de 50 alunos
2412401,São José do Seridó,RN,40.0,0.9,menos de 50 alunos
2412708,São Pedro,RN,42.0,0.6904761904761905,menos de 50 alunos
2413557,Serrinha dos Pintos,RN,49.0,0.8775510204081632,menos de 50 alunos
2413706,Sítio Novo,RN,42.0,0.9285714285714286,menos de 50 alunos
2413805,Taboleiro Grande,RN,28.0,0.8928571428571429,menos de 50 alunos
2414308,Timbaúba dos Batistas,RN,15.0,1.0,menos de 50 alunos
2414456,Triunfo Potiguar,RN,46.0,0.8043478260869565,menos de 50 alunos
2414506,Umarizal,RN,38.0,0.7894736842105263,menos de 50 alunos
2414704,Várzea,RN,45.0,0.7777777777777778,menos de 50 alunos
2414753,Venha-Ver,RN,13.0,1.0,menos de 50 alunos
2414902,Viçosa,RN,22.0,0.9545454545454546,menos de 50 alunos
1101468,Pimenteiras do Oeste,RO,43.0,0.8372093023255814,menos de 50 alunos
4300059,Água Santa,RS,31.0,0.9354838709677419,menos de 50 alunos
4300208,Ajuricaba,RS,48.0,0.9583333333333334,menos de 50 alunos
4300455,Alegria,RS,37.0,0.8918918918918919,menos de 50 alunos
4300471,Almirante Tamandaré do Sul,RS,11.0,1.0,menos de 50 alunos
4300554,Alto Alegre,RS,11.0,1.0,menos de 50 alunos
4300570,Alto Feliz,RS,38.0,0.8157894736842105,menos de 50 alunos
4300638,Amaral Ferrador,RS,48.0,0.8541666666666666,menos de 50 alunos
4300661,André da Rocha,RS,19.0,0.7894736842105263,menos de 50 alunos
4300703,Anta Gorda,RS,33.0,0.9393939393939394,menos de 50 alunos
4300851,Arambaré,RS,26.0,0.7692307692307693,menos de 50 alunos
4301073,Arroio do Padre,RS,26.0,0.8461538461538461,menos de 50 alunos
4301503,Augusto Pestana,RS,31.0,0.9354838709677419,menos de 50 alunos
4301552,Áurea,RS,28.0,0.9642857142857143,menos de 50 alunos
4301651,Barão,RS,38.0,0.8421052631578947,menos de 50 alunos
4301750,Barão do Triunfo,RS,27.0,0.9259259259259259,menos de 50 alunos
4301800,Barracão,RS,46.0,0.9347826086956522,menos de 50 alunos
4301859,Barra do Guarita,RS,16.0,0.75,menos de 50 alunos
4301958,Barra Funda,RS,24.0,0.9583333333333334,menos de 50 alunos
4302220,Boa Vista do Cadeado,RS,21.0,0.8571428571428571,menos de 50 alunos
4302238,Boa Vista do Incra,RS,24.0,0.9583333333333334,menos de 50 alunos
4302253,Boa Vista do Sul,RS,27.0,0.8888888888888888,menos de 50 alunos
4302378,Bom Progresso,RS,16.0,0.875,menos de 50 alunos
4302451,Boqueirão do Leão,RS,24.0,0.8333333333333334,menos de 50 alunos
4302501,Bossoroca,RS,48.0,0.9166666666666666,menos de 50 alunos
4302584,Bozano,RS,22.0,1.0,menos de 50 alunos
4302600,Braga,RS,35.0,0.9428571428571428,menos de 50 alunos
4303202,Cacique Doble,RS,24.0,0.7916666666666666,menos de 50 alunos
4303301,Caibaté,RS,25.0,0.96,menos de 50 alunos
4303400,Caiçara,RS,24.0,0.8333333333333334,menos de 50 alunos
4303558,Camargo,RS,36.0,1.0,menos de 50 alunos
4303608,Cambará do Sul,RS,46.0,0.8478260869565217,menos de 50 alunos
4303673,Campestre da Serra,RS,24.0,0.875,menos de 50 alunos
4303707,Campina das Missões,RS,45.0,0.9777777777777777,menos de 50 alunos
4303806,Campinas do Sul,RS,48.0,1.0,menos de 50 alunos
4304101,Campos Borges,RS,48.0,0.8958333333333334,menos de 50 alunos
4304622,Capão Bonito do Sul,RS,21.0,0.7142857142857143,menos de 50 alunos
4304655,Capão do Cipó,RS,25.0,0.84,menos de 50 alunos
4304671,Capivari do Sul,RS,44.0,0.8181818181818182,menos de 50 alunos
4304697,Capitão,RS,39.0,0.8461538461538461,menos de 50 alunos
4304853,Carlos Gomes,RS,12.0,1.0,menos de 50 alunos
4304952,Caseiros,RS,25.0,0.8,menos de 50 alunos
4305116,Centenário,RS,25.0,1.0,menos de 50 alunos
4305124,Cerrito,RS,47.0,0.8723404255319149,menos de 50 alunos
4305132,Cerro Branco,RS,13.0,0.9230769230769231,menos de 50 alunos
4305157,Cerro Grande,RS,26.0,0.7692307692307693,menos de 50 alunos
4305371,Charrua,RS,12.0,0.5833333333333334,menos de 50 alunos
4305405,Chiapetta,RS,33.0,0.9696969696969697,menos de 50 alunos
4305439,Chuí,RS,37.0,0.8918918918918919,menos de 50 alunos
4305447,Chuvisca,RS,48.0,0.8541666666666666,menos de 50 alunos
4305504,Ciríaco,RS,34.0,0.9117647058823529,menos de 50 alunos
4305587,Colinas,RS,29.0,0.8620689655172413,menos de 50 alunos
4305603,Colorado,RS,27.0,1.0,menos de 50 alunos
4305850,Coqueiros do Sul,RS,15.0,0.8,menos de 50 alunos
4305871,Coronel Barros,RS,35.0,0.8857142857142857,menos de 50 alunos
4305959,Cotiporã,RS,36.0,0.9444444444444444,menos de 50 alunos
4305975,Coxilha,RS,45.0,0.8888888888888888,menos de 50 alunos
4306072,Cristal do Sul,RS,14.0,1.0,menos de 50 alunos
4306130,Cruzaltense,RS,14.0,1.0,menos de 50 alunos
4306304,David Canabarro,RS,42.0,0.9761904761904762,menos de 50 alunos
4306320,Derrubadas,RS,20.0,1.0,menos de 50 alunos
4306379,Dilermando de Aguiar,RS,28.0,0.9642857142857143,menos de 50 alunos
4306452,Dois Lajeados,RS,40.0,0.9,menos de 50 alunos
4306551,Dom Pedro de Alcântara,RS,18.0,0.7777777777777778,menos de 50 alunos
4306700,Dona Francisca,RS,16.0,0.9375,menos de 50 alunos
4306734,Doutor Maurício Cardoso,RS,43.0,0.9534883720930233,menos de 50 alunos
4306759,Doutor Ricardo,RS,15.0,1.0,menos de 50 alunos
4306924,Engenho Velho,RS,17.0,1.0,menos de 50 alunos
4306957,Entre Rios do Sul,RS,35.0,0.9428571428571428,menos de 50 alunos
4306973,Erebango,RS,31.0,0.9354838709677419,menos de 50 alunos
4307054,Ernestina,RS,20.0,0.85,menos de 50 alunos
4307302,Erval Seco,RS,33.0,0.9696969696969697,menos de 50 alunos
4307401,Esmeralda,RS,44.0,0.8409090909090909,menos de 50 alunos
4307450,Esperança do Sul,RS,36.0,0.9722222222222222,menos de 50 alunos
4307815,Estrela Velha,RS,25.0,1.0,menos de 50 alunos
4307831,Eugênio de Castro,RS,14.0,1.0,menos de 50 alunos
4307864,Fagundes Varela,RS,31.0,0.8387096774193549,menos de 50 alunos
4308003,Faxinal do Soturno,RS,40.0,0.875,menos de 50 alunos
4308052,Faxinalzinho,RS,19.0,0.7368421052631579,menos de 50 alunos
4308250,Floriano Peixoto,RS,10.0,0.7,menos de 50 alunos
4308409,Formigueiro,RS,46.0,0.9565217391304348,menos de 50 alunos
4308433,Forquetinha,RS,23.0,0.8695652173913043,menos de 50 alunos
4308458,Fortaleza dos Valos,RS,24.0,0.9166666666666666,menos de 50 alunos
4308706,Gaurama,RS,48.0,0.9791666666666666,menos de 50 alunos
4308805,General Câmara,RS,48.0,0.8125,menos de 50 alunos
4308854,Gentil,RS,15.0,0.9333333333333333,menos de 50 alunos
4309126,Gramado dos Loureiros,RS,10.0,0.8,menos de 50 alunos
4309159,Gramado Xavier,RS,10.0,0.8,menos de 50 alunos
4309258,Guabiju,RS,15.0,1.0,menos de 50 alunos
4309571,Herveiras,RS,17.0,1.0,menos de 50 alunos
4309753,Ibarama,RS,47.0,0.8723404255319149,menos de 50 alunos
4309803,Ibiaçá,RS,37.0,0.9459459459459459,menos de 50 alunos
4309951,Ibirapuitã,RS,32.0,0.90625,menos de 50 alunos
4310306,Ilópolis,RS,31.0,0.9354838709677419,menos de 50 alunos
4310363,Imigrante,RS,13.0,0.9230769230769231,menos de 50 alunos
4310413,Inhacorá,RS,22.0,0.7727272727272727,menos de 50 alunos
4310462,Ipiranga do Sul,RS,18.0,1.0,menos de 50 alunos
4310553,Itacurubi,RS,22.0,0.45454545454545453,menos de 50 alunos
4310579,Itapuca,RS,17.0,1.0,menos de 50 alunos
4310652,Itati,RS,33.0,0.9696969696969697,menos de 50 alunos
4310702,Itatiba do Sul,RS,32.0,0.90625,menos de 50 alunos
4310751,Ivorá,RS,16.0,0.9375,menos de 50 alunos
4310850,Jaboticaba,RS,35.0,1.0,menos de 50 alunos
4310900,Jacutinga,RS,21.0,1.0,menos de 50 alunos
4311130,Jari,RS,25.0,0.84,menos de 50 alunos
4311155,Jóia,RS,41.0,0.975609756097561,menos de 50 alunos
4311239,Lagoa Bonita do Sul,RS,12.0,0.9166666666666666,menos de 50 alunos
4311254,Lagoão,RS,38.0,0.9210526315789473,menos de 50 alunos
4311270,Lagoa dos Três Cantos,RS,26.0,0.9615384615384616,menos de 50 alunos
4311429,Lajeado do Bugre,RS,25.0,0.96,menos de 50 alunos
4311601,Liberato Salzano,RS,35.0,0.9714285714285714,menos de 50 alunos
4311643,Linha Nova,RS,17.0,1.0,menos de 50 alunos
4311734,Mampituba,RS,38.0,0.9473684210526315,menos de 50 alunos
4311791,Maratá,RS,26.0,0.9615384615384616,menos de 50 alunos
4311908,Marcelino Ramos,RS,34.0,0.9117647058823529,menos de 50 alunos
4311981,Mariana Pimentel,RS,32.0,0.625,menos de 50 alunos
4312005,Mariano Moro,RS,16.0,0.75,menos de 50 alunos
4312054,Marques de Souza,RS,28.0,0.8928571428571429,menos de 50 alunos
4312104,Mata,RS,26.0,0.8461538461538461,menos de 50 alunos
4312138,Mato Castelhano,RS,31.0,0.9032258064516129,menos de 50 alunos
4312179,Mato Queimado,RS,13.0,0.9230769230769231,menos de 50 alunos
4312203,Maximiliano de Almeida,RS,37.0,1.0,menos de 50 alunos
4312351,Montauri,RS,12.0,1.0,menos de 50 alunos
4312377,Monte Alegre dos Campos,RS,42.0,0.7857142857142857,menos de 50 alunos
4312385,Monte Belo do Sul,RS,13.0,1.0,menos de 50 alunos
4312427,Mormaço,RS,18.0,0.9444444444444444,menos de 50 alunos
4312443,Morrinhos do Sul,RS,33.0,0.9090909090909091,menos de 50 alunos
4312476,Morro Reuter,RS,35.0,0.9428571428571428,menos de 50 alunos
4312609,Muçum,RS,45.0,0.8444444444444444,menos de 50 alunos
4312617,Muitos Capões,RS,39.0,0.9230769230769231,menos de 50 alunos
4312625,Muliterno,RS,13.0,1.0,menos de 50 alunos
4312757,Nova Alvorada,RS,37.0,0.918918918918919,menos de 50 alunos
4312955,Nova Boa Vista,RS,28.0,0.8571428571428571,menos de 50 alunos
4313003,Nova Bréscia,RS,20.0,0.9,menos de 50 alunos
4313011,Nova Candelária,RS,35.0,1.0,menos de 50 alunos
4313086,Nova Pádua,RS,20.0,0.95,menos de 50 alunos
4313102,Nova Palma,RS,42.0,0.8333333333333334,menos de 50 alunos
4313334,Nova Ramada,RS,26.0,0.9615384615384616,menos de 50 alunos
4313359,Nova Roma do Sul,RS,31.0,0.967741935483871,menos de 50 alunos
